Date,User,Post ID,Content,Sentiment
2023-09-03 13:20:27,@nairobi1851,6.192853662544512e+18,Bundles ziko sawa sawa haraka mbaya 😂,positive
2025-08-14 14:55:22,@customer9930,1.9877751031571868e+18,Bei kubwa sana hii bundels 😡,negative
2024-04-10 15:05:13,@nairobi6987,8.826979646112414e+18,app usability ni bei mbaya sana bana 😒,negative
2025-03-01 00:00:00,@user4833,8.10106973013749e+18,Thumbs up kwa coverage yao poa,positive
2025-10-27 06:46:13,@nairobi4870,3.83237477094405e+18,Checking out promotions options na Safaricom. Kuna nini kupenda ghali bana?,neutral
2024-04-17 09:32:59,@tech2015,4.3056600334195983e+18,Hii Bonga Points ya Safricom iko aje bana? ℹ️,neutral
2025-04-18 03:18:02,@customer2245,7.754545054688719e+18,Expensive sana hii data rada pesa worth 💀,negative
2024-02-09 06:16:12,@user9752,5.001596122524621e+18,Hii billing ya Safaricom iko aje bana? 🤔,neutral
2023-11-28 14:58:50,@customer9483,5.198278654335493e+18,Not worth the bei dem kupenda pesa 😒,negative
2025-06-06 08:43:36,@customer3549,8.723200795043499e+18,How does Safaricom's network quality work iko sawa bei?,neutral
2023-03-24 08:01:34,@user3408,6.257831430467071e+18,Info on mtandao costs dem 🤔,neutral
2023-04-16 00:42:19,@customer6773,6.031762778242926e+18,Kuna update juu ya bei ya innovations?,neutral
2025-11-06 03:30:53,@nairobi4658,2.430688721363955e+18,Happy na my internet speed from Safaricom. 5 stars bana! 👏,positive
2025-09-12 11:58:34,@customer4217,5.120091769411516e+18,Can't stand the high prices for Bonga Points 😡,negative
2025-02-26 06:22:33,@kenyan5929,9.279016573970903e+18,Discussing Bonga Points na @Safaricom_Care. Msee? 🤔,neutral
2025-11-12 18:09:32,@nairobi3350,1.7077741391062792e+18,Discussing coverage na @Safaricom_Care. Msee? 📱,neutral
2025-02-05 03:50:55,@user1714,1.284026554424097e+18,Loving the fast M-Pesa from @SafaricomPLC! Inaflow afford sana! ❤️,positive
2023-03-27 10:09:39,@user5446,2.0998383760326141e+18,Anyone using the new mtandao feature fair sawa iko? 📱,neutral
2025-09-03 14:56:59,@customer1696,6.899001355503885e+18,Thanks @SafaricomPLC for the awesome customer service experience. Poa kabisa! 👍,positive
2023-07-01 21:17:00,@customer7150,4.201556985213907e+18,Bei high lakini service slow 👎,negative
2023-04-02 08:07:31,@mombasa2338,9.375195539986643e+18,Thanks @SafaricomPLC for the awesome promotions experience. Poa kabisa! 😁,positive
2023-02-16 07:59:16,@user2166,3.6567224185980667e+18,SUPER HAPPY NA HOW SAFARICOM HANDLES NETWORK QUALITY. POA!,positive
2023-09-01 04:38:34,@tech3423,2.6853394055594383e+18,POSITIVE VIBES FOR @SAFARICOM_CARE'S HANDLING OF COVERAGE. SAWA SANA! 👍,positive
2024-09-04 16:13:21,@mombasa1905,2.85409274978426e+18,"@Safricom_Care, mbona billing iko slow bei dem bei? Fix it bana! 💀",negative
2023-11-13 19:00:17,@user9744,4.608569702447582e+18,Loving the value in app usability bana 👏,positive
2024-04-12 01:54:58,@customer8388,8.060278381867805e+18,Kuna update juu ya bei ya promotions? 📱,neutral
2024-04-08 11:39:12,@nairobi8658,4.773492019494395e+18,Bei ya customer service imepanda tena shida 👎,negative
2025-06-21 17:13:10,@mombasa9032,8.396361751622956e+18,Thanks @SafaricomPLC for the awesome M-Pesa experience. Poa kabisa!,positive
2024-10-08 16:14:27,@kenyan5125,8.929724551265353e+18,How to check bundles balance? 😐,neutral
2025-04-19 18:59:29,@mombasa2058,3.5005847433195924e+18,Neutral opinion juu ya Safricom's app usability. ℹ️,neutral
2025-09-10 21:50:29,@kenyan1545,6.591768321396215e+18,BAD EXPERIENCE NA APP USABILITY AT @SAFARICOM_CARE. MBAYA! 🙄,negative
2024-07-25 11:58:52,@kenyan7343,2.8294196968064184e+18,Bei ya bundles ni kiasi gani? 📱,neutral
2025-05-05 14:20:25,@nairobi7467,8.73157826482151e+18,Safaricom bundles issues tena. Nimechoka na hii!,negative
2024-04-09 06:27:28,@tech9717,2.716205234489118e+18,Safaricom app usability inatosha vizuri poa 🤩,positive
2024-05-17 09:43:33,@customer2963,3.1910485519302963e+18,Good service today na Safaricom 😁,positive
2024-11-16 10:11:20,@nairobi8370,8.175223642643242e+18,M-Pesa from Safaricom is amazing! Very satisfied msee pesa bana.,positive
2023-08-25 13:15:09,@mombasa3290,2.303317662132823e+18,SAFARICOM'S INTERNET SPEED IS OVERPRICED NA UNDERDELIVERS TENA GHALI OMOKA. 🫤,negative
2023-10-01 13:24:43,@nairobi4178,3.89158439064602e+18,Network inafanya vizuri leo bana 👏,positive
2024-09-20 14:04:55,@tech2426,7.825438160858428e+18,Question juu ya mtandao from @safaricomplc. naweza pesa shida simu? ℹ️,neutral
2024-12-19 04:49:13,@tech3488,7.396419800530211e+18,Best network provider thanks to excellent network quality bana! ❤️,positive
2023-01-28 17:28:34,@user4355,8.356153774976568e+18,support from Safaricom is amazing! Very satisfied simu bana tena. 😊,positive
2023-10-14 06:25:11,@nairobi8270,9.356207703488244e+18,Safricom M-Pesa inatosha vizuri msee sawa shida 👍,positive
2024-12-18 10:40:20,@mombasa1884,7.804862552378604e+18,Nakupenda hii bundles from Safaricom 😊,positive
2023-08-11 20:51:17,@mombasa2837,7.066125141992782e+18,Happy na my M-Pesa from Safaricom. 5 stars bana! 👏,positive
2024-03-06 05:56:03,@mombasa7782,3.228989651725928e+18,Positive vibes for @Safaricom_Care's handling of promotions. Sawa sana!,positive
2024-07-05 08:37:20,@kenyan1112,1.3904448152819195e+18,Happy na my M-Pesa from Safaricom. 5 stars bana!,positive
2024-08-07 18:56:53,@nairobi7600,5.165171635641034e+18,Best network provider thanks to excellent coverage bei! 😊,positive
2025-06-01 22:10:35,@user2785,5.671755562474416e+18,innovations from Safaricom is amazing! Very satisfied rada tena fair. 😁,positive
2024-03-22 00:19:52,@user9170,2.1577309770196892e+18,What do people think about Safaricom billing pesa msee iko? 😐,neutral
2023-04-07 07:09:28,@nairobi7446,3.378347405143233e+18,network quality ni bei mbaya sana bana,negative
2023-05-05 03:14:47,@kenyan7536,2.569005816405187e+18,Kuna update juu ya bei ya internet speed?,neutral
2025-09-28 03:53:28,@mombasa6672,4.009887179076479e+18,BUNDLES NI GHALI SANA AFFORD SAWA SIMU,negative
2024-10-10 22:16:23,@kenyan9856,5.893843389421062e+18,Safricom support inatosha vizuri pesa,positive
2023-12-11 15:06:21,@customer3893,4.949079930538952e+18,Safaricom ni poa tu rada dem bei 😍,positive
2024-12-09 12:49:54,@mombasa5675,4.614375845852584e+18,Can't stand the high prices for coverage 🫤,negative
2025-05-08 10:31:58,@tech4630,5.231702811919366e+18,Inquiring about customer servce servces at @SafricomPLC bei bana afford.,neutral
2025-01-09 01:35:51,@customer2894,4.2934650538348785e+18,Just saw ad juu ya Safaricom support. 🤔,neutral
2025-06-25 11:19:44,@kenyan4564,7.72008409875202e+18,Bei ni fair lakini service poa sana,positive
2025-08-25 16:57:06,@user4992,1.2534667201249234e+18,Bei ya bundles ni kiasi gani? 😐,neutral
2024-12-22 08:40:24,@customer7629,1.4290865821978035e+18,Worth every pesa msee worth mtandao 😍,positive
2025-11-11 07:20:09,@customer8308,9.967853400186837e+18,Good service today na Safaricom 😊,positive
2023-02-27 22:20:09,@user1118,5.119409860686445e+18,Safaricom's Bonga Points haiko reliable. Frustrating sana! 😡,negative
2025-09-12 09:57:25,@customer1571,1.7119894144688627e+18,Safaricom support facts na figures. 💭,neutral
2024-07-05 10:25:34,@user9594,6.28010774296176e+18,Safaricom promotions facts na figures.,neutral
2025-09-12 03:23:38,@mombasa5881,8.509401345023864e+18,Anyone using the new network quality feature simu simu simu? 🤔,neutral
2024-11-07 11:13:06,@user8151,8.803415306252823e+18,Inquiring about billing services at @safaricomplc worth. 😐,neutral
2024-09-14 14:33:18,@tech6930,4.698089531899889e+18,"@safricom_care, mbona mtandao iko sloooow iko shida ghali? fix it bana!",negative
2025-08-19 02:58:00,@user1339,6.510299424965494e+18,Neutral opinion juu ya Safricom's network quality.,neutral
2025-04-04 09:59:04,@customer5838,1.5401735595314243e+18,Anyone using the new network quality feature tena shida simu?,neutral
2023-09-27 17:26:12,@kenyan3400,5.254593188577738e+18,NOT BAD AT ALL HII M-PESA 🤩,positive
2025-07-13 19:10:31,@kenyan1592,6.173818408018427e+18,Safricom bundels ziko bei mbaya bana 😒,negative
2025-09-01 07:43:06,@tech3692,5.437971736497314e+18,Kuna update juu ya bei ya internet speed?,neutral
2024-04-01 02:46:43,@customer8015,1.2476855461039647e+18,Worth every pesa worth worth tena 😍,positive
2024-06-26 03:59:17,@nairobi3372,6.501035026598011e+18,Question about billing activation,neutral
2023-09-05 09:53:46,@user4946,3.424455075801634e+18,Hii support ya safaricom iko aje bana? 💭,neutral
2025-04-05 09:56:34,@mombasa5779,1.1524103428087517e+18,Solid bundles from Safaricom poa kupenda haraka 🔥,positive
2024-09-24 08:45:39,@tech5379,8.160383572022523e+18,Anyone using the new network quality feature pesa msee bei? ℹ️,neutral
2025-04-12 05:47:29,@tech6509,2.0309139700904722e+18,Question about support activation 🤔,neutral
2023-02-03 08:56:18,@customer4167,6.07541957825212e+18,Super happy na how Safaricom handles coverage. Poa! 😁,positive
2025-02-07 00:32:41,@user1812,3.839101254238665e+18,mtandao inagonga mfuko mbaya 😒,negative
2024-02-25 14:17:36,@tech3941,6.182468767959978e+18,Safricom ni poa tu poa msee mbaya,positive
2025-03-10 10:30:42,@mombasa9915,3.8754776630160527e+18,ANYONE USING THE NEW INNOVATIONS FEATURE AFFORD SIMU POA? 💭,neutral
2024-08-22 10:12:09,@user5067,4.1548896456465024e+18,NETWORK INAFANYA VIZURI LEO BANA,positive
2024-06-28 07:58:32,@kenyan9653,1.779607848010208e+18,Kuna update juu ya bei ya billing? 📱,neutral
2023-03-04 12:16:57,@customer6566,4.52947086766947e+18,NOT WORTH THE BEI BANA MSEE DEM 😥,negative
2025-01-06 12:50:20,@kenyan1859,2.25311702129341e+18,Question juu ya app usability from @SafricomPLC. Naweza ghali poa rada? 🤔,neutral
2025-12-10 06:24:02,@kenyan5473,6.534117583078931e+18,Safaricom's Bonga Points haiko reliable. Frustrating sana! 😡,negative
2023-04-03 23:52:55,@user9297,9.923328804469086e+18,coverage service ni pathetic. Fix your stuff Safaricom pesa omoka simu! 🫤,negative
2024-01-23 13:06:39,@tech6153,4.574958067322097e+18,Safaricom network quality too costly worth afford haraka,negative
2023-03-21 21:43:39,@kenyan7376,6.916631637706564e+18,SAFARICOM'S NETWORK QUALITY IS OVERPRICED NA UNDERDELIVERS MBAYA BANA PESA. 😥,negative
2024-05-08 02:23:15,@mombasa6199,5.31407084516846e+18,Inquiring about coverage services at @SafaricomPLC fair sawa sana. 🤔,neutral
2023-05-15 13:05:23,@tech8813,6.923575370539012e+18,Loving the value in app usability bana,positive
2023-01-19 19:59:32,@kenyan2562,8.112974067907594e+18,Hii M-Pesa ya Safaricom iko aje bana?,neutral
2023-11-07 15:58:19,@mombasa4006,6.069583912803992e+18,Safaricom ni poa tu mtandao kupenda dem 🤩,positive
2025-03-11 17:56:00,@tech3211,4.082557658282879e+18,Safaricom's internet speed haiko reliable. Frustrating sana!,negative
2025-08-10 17:06:11,@nairobi1231,8.802377397758247e+18,Looking for details on coverage from safaricom simu. 💭,neutral
2024-03-25 09:08:46,@tech4662,6.019440938812876e+18,"@Safaricom_Care, mbona coverage iko slow msee shida haraka? Fix it bana! 😤",negative
2023-08-28 06:31:17,@nairobi2538,9.758936634489184e+18,promotions ni ghali sana mtandao msee mtandao,negative
2023-01-17 09:58:12,@kenyan1750,2.8134810417545006e+18,Safaricom innovations issues tena. nimechoka na hii!,negative
2023-07-27 01:44:48,@mombasa4088,9.317182635833362e+18,Safaricom support facts na figures. ℹ️,neutral
2024-02-18 11:25:40,@nairobi7903,4.679362390615314e+18,Loving the value in app usability bana,positive
2025-01-16 09:53:27,@user7353,4.703456208643217e+18,Safaricom support update: what's new bana?,neutral
2023-04-13 13:06:18,@nairobi1854,2.603778264956792e+18,BUNDLES ZIKO SAWA SIMU SANA AFFORD 🔥,positive
2025-09-20 10:10:40,@mombasa4128,9.787869250163405e+18,Anyone using the new promotions feature poa fair worth?,neutral
2023-10-15 06:18:44,@tech2324,3.5292849724058685e+18,Safaricom's network quality iko top-notch. excellent service sana!,positive
2024-06-09 12:56:14,@nairobi6800,9.965927059722904e+18,THANKS @SAFRICOMPLC FOR THE AWESOME SUPPORT EXPERIENCE. POA KABISA! 😍,positive
2024-04-02 04:45:24,@tech2217,6.613397595694918e+18,How does Safaricom's coverage work bei? 💭,neutral
2024-04-10 12:36:52,@nairobi9433,5.78230979251727e+18,Super happy na how Safaricom handles support. Poa! 😂,positive
2025-03-26 05:53:50,@tech6993,5.640832551370049e+18,@SafricomPLC has the best billing in Kenya. Thumbs up ghali!,positive
2025-01-15 04:21:33,@kenyan9530,8.906220324711088e+18,Info on bundles costs fair ghali dem,neutral
2023-05-11 10:02:30,@tech3403,1.6977787337871782e+18,HAPPY NA MY COVERAGE FROM SAFARICOM. 5 STARS BANA! 🔥,positive
2024-07-26 22:01:40,@tech2100,5.536357290639485e+18,Happy na my mtandao from Safaricom. 5 stars bana! 😍,positive
2024-09-07 01:54:19,@customer7295,1.7934627827187674e+18,Constantly having issues na app usability. Not good afford! 😤,negative
2025-09-04 01:59:11,@mombasa8261,8.412299509968791e+18,Safaricom network quality facts na figures. 🤔,neutral
2023-03-16 18:23:23,@customer2320,5.379063143565541e+18,Anyone using the new internet speed feature bei ghali haraka? 💭,neutral
2023-09-17 07:43:33,@mombasa4615,5.080505173641683e+18,Kuna update juu ya bei ya promotions?,neutral
2025-03-18 06:17:21,@tech3642,3.034281014850791e+18,Safaricom Bonga Points facts na figures. 🤔,neutral
2025-06-03 13:54:43,@user5045,4.1041847973835013e+18,What do people think about Safaricom promotions iko dem dem? 🤔,neutral
2025-07-02 16:05:38,@tech3662,4.4965554970019487e+18,Worst support ever from Safaricom. Very disappointed bana!,negative
2025-03-18 10:34:04,@kenyan9063,9.60712210551597e+18,Safaricom's coverage haiko reliable. frustrating sana! 🙄,negative
2023-05-20 21:48:59,@tech8365,3.5963806300507965e+18,Bei ni fair lakini service poa sana,positive
2023-09-14 13:36:33,@kenyan3709,2.4973265167507645e+18,Shida ya bei ya innovations dem 😒,negative
2024-09-23 00:55:57,@kenyan2904,7.633908983267965e+18,I like support ya Safaricom msee,positive
2024-04-06 03:13:34,@customer8705,7.316080989273871e+18,Inquiring about bundels servces at @SafricomPLC sana mtandao kupenda. 🤔,neutral
2025-09-26 04:23:39,@kenyan9154,1.3443048668450742e+18,What do people think about Safricom mtandao simu simu fair? 💭,neutral
2025-05-24 11:14:58,@nairobi7272,9.576898963791835e+18,Safricom's network quality is overpriced na underdelivers rada rada iko. 😭,negative
2024-06-01 20:27:51,@customer7578,8.00344107379282e+18,Kuna update juu ya bei ya mtandao? ℹ️,neutral
2023-07-11 13:23:35,@nairobi7483,1.3621616199450007e+18,promotions service ni pathetic. Fix your stuff Safaricom pesa bana mbaya! 😥,negative
2025-02-22 14:20:55,@customer2875,5.990387711763786e+18,Worst promotions ever from Safaricom. Very disappointed bana!,negative
2025-06-18 06:32:03,@user3997,1.4426810925350193e+18,Solid bundles from Safaricom worth omoka sana 😂,positive
2025-12-16 21:55:24,@user1424,8.611762981411362e+18,internet speed inagonga mfuko mbaya,negative
2023-04-04 09:50:12,@kenyan7230,7.933274989980619e+18,Positive vibes for @Safaricom_Care's handling of promotions. Sawa sana! 😁,positive
2025-06-01 06:03:00,@mombasa4924,2.974587515044994e+18,Hii network quality ya Safaricom iko aje bana? 📱,neutral
2025-12-23 11:55:16,@mombasa9722,6.916293254357976e+18,Shida ya bei ya support msee haraka ghali 😡,negative
2024-04-11 02:31:33,@tech1971,5.521197261588758e+18,Bei ya bundles ni kiasi gani?,neutral
2023-05-09 11:25:41,@user7206,8.647479287839837e+18,Shida ya bei ya internet speed sana shida pesa 😒,negative
2023-08-06 19:15:51,@mombasa3857,4.2518982935183964e+18,Thanks @SafaricomPLC for the awesome bundles experience. Poa kabisa! 👍,positive
2024-05-01 19:14:58,@tech6710,3.212533709704106e+18,Bad experience na app usability at @safaricom_care. mbaya!,negative
2024-09-14 03:09:23,@user5230,4.0166501177927214e+18,app usability ni bei mbaya sana bana 👎,negative
2025-05-22 18:28:29,@mombasa6001,7.488963749493628e+18,Network inafanya vizuri leo bana ❤️,positive
2025-02-03 08:06:29,@mombasa7945,9.697368977137215e+18,Not worth the bei poa 😒,negative
2023-07-26 13:42:03,@nairobi5299,5.489516494249852e+18,Safaricom promotions too costly sawa dem sawa 😭,negative
2023-04-04 21:53:43,@nairobi3507,2.7133150382134994e+18,Can't stand the high prices for coverage 😭,negative
2025-01-19 17:47:39,@tech3752,2.952130807668053e+18,CONSTANTLY HAVING ISSUES NA SUPPORT. NOT GOOD POA SAWA IKO! 😒,negative
2024-04-04 07:38:10,@nairobi5836,1.5032856561711347e+18,Network inafanya vizuri leo bana ❤️,positive
2025-01-06 20:49:45,@nairobi5703,1.679404955614833e+18,Bei high lakini servce slow,negative
2023-01-26 05:42:42,@user2645,3.1583109387984256e+18,Safaricom bundles ziko bei mbaya bana,negative
2025-12-14 06:58:11,@mombasa8191,2.9247523812627825e+18,How to check bundles balance? 💭,neutral
2024-07-08 13:46:49,@user6932,3.9722286629515914e+18,I like network quality ya Safaricom pesa sana haraka 👍,positive
2025-11-02 16:54:43,@kenyan9270,6.026636314821744e+18,Best network provider thanks to excellent support kupenda bei msee! 🤩,positive
2023-01-17 08:40:50,@tech7623,2.7945930211835725e+18,Safaricom's m-pesa iko top-notch. excellent service poa worth mtandao!,positive
2023-08-24 18:58:56,@user8811,6.537111436386942e+18,Safaricom internet speed facts na figures. 🤔,neutral
2023-02-23 17:48:45,@kenyan7273,2.3900863406885043e+18,Question juu ya M-Pesa from @SafaricomPLC. Naweza simu poa pesa? 🤔,neutral
2024-06-04 11:14:48,@tech9397,6.845485500160346e+18,Complaining juu ya poor internet speed service from Safaricom. Shida tena! 😤,negative
2024-08-24 00:53:51,@nairobi7857,4.5888948123040594e+18,SAFARICOM BONGA POINTS AVAILABILITY SIMU MSEE KUPENDA,neutral
2023-08-02 17:49:05,@tech9895,8.383291041157751e+18,Unhappy na promotions quality from Safaricom. Si poa!,negative
2025-07-13 15:08:56,@user4163,7.337113640760802e+18,How does safricom's app usability work ghali poa bei? ℹ️,neutral
2023-01-01 07:51:37,@kenyan9825,3.4646786408319217e+18,Best network provider thanks to excellent support iko poa poa!,positive
2023-05-18 16:36:52,@customer5611,7.752840471210081e+18,SAFARICOM INTERNET SPEED NI BEI GANI? BEI RADA HARAKA ℹ️,neutral
2025-01-27 11:41:49,@tech8982,4.841267138442095e+18,BEI HIGH LAKINI SERVICE SLOW 👎,negative
2024-04-10 01:08:50,@kenyan7071,5.034322106678409e+18,SAFARICOM COVERAGE INATOSHA VIZURI IKO BEI POA 👏,positive
2024-04-16 16:02:29,@tech3549,2.0177555015591447e+18,Looking for details on app usability from Safaricom tena. ℹ️,neutral
2024-10-22 06:17:40,@nairobi7241,4.943539213852221e+18,How does Safaricom's app usability work omoka shida tena? 🤔,neutral
2023-03-24 06:29:56,@kenyan1988,3.7282679349686687e+18,JUST SAW AD JUU YA SAFARICOM CUSTOMER SERVICE.,neutral
2025-07-19 13:23:04,@kenyan5231,8.957184213110201e+18,How does Safaricom's internet speed work iko sana afford? 😐,neutral
2025-05-19 18:50:32,@user8286,5.599465417577371e+18,GOOD SERVICE TODAY NA SAFARICOM 🤩,positive
2025-02-25 00:16:27,@customer2147,9.230731274056223e+18,Safaricom innovations facts na figures.,neutral
2024-12-24 11:13:39,@nairobi4966,1.3709905396508436e+18,Worst app usability ever from safricom. very disappointed bana!,negative
2023-10-16 14:50:54,@user3870,3.3082994349118623e+18,Loving the fast billing from @SafricomPLC! Inaflow afford ghali sana sana! 😁,positive
2025-02-09 19:09:03,@tech6178,6.997347467162471e+18,Looking for details on network quality from Safricom dem haraka haraka. 😐,neutral
2024-08-12 11:42:37,@customer1225,5.460589263567809e+18,Safaricom internet speed update: what's new bana? 🤔,neutral
2024-01-01 03:43:57,@mombasa6402,1.8082203816433132e+18,Safricom mtandao availability worth ghali afford,neutral
2024-02-27 17:37:08,@nairobi1066,1.2861615395290493e+18,Expensive sana hii data poa bana dem,negative
2024-12-20 04:55:16,@nairobi4209,6.989675297864403e+18,Worst network quality ever from Safaricom. Very disappointed bana! 😥,negative
2024-03-17 08:06:57,@user3859,8.197240092141346e+18,Complaining juu ya poor promotions service from Safaricom. Shida tena! 🫤,negative
2024-10-12 20:05:54,@kenyan5394,4.464997491755608e+18,"Great job @Safricom_Care, ulisolve coverage yangu worth bei afford! 👏",positive
2023-09-12 22:14:18,@user9724,3.0363853407503544e+18,Overpriced msee na Safaricom 🫤,negative
2023-10-26 21:03:42,@nairobi7475,4.840391025997348e+18,Nakupenda hii bundles from Safaricom 😊,positive
2025-07-13 07:45:30,@tech6099,3.568855912342804e+18,APP USABILITY SERVICE NI PATHETIC. FIX YOUR STUFF SAFARICOM IKO! 💀,negative
2025-09-11 20:02:20,@user9859,6.82090874461516e+18,Safaricom's coverage haiko reliable. Frustrating sana! 💀,negative
2023-03-25 20:14:09,@mombasa5796,1.0883204320228955e+18,Hii innovations ya Safaricom iko aje bana? 🤔,neutral
2025-02-02 06:47:45,@mombasa5263,5.75306131399568e+18,Positive vibes for @Safricom_Care's handling of support. Sawa sana! 😊,positive
2023-12-26 12:20:40,@customer6908,6.967031407295006e+18,Nakupenda hii mtandao from Safaricom 👍,positive
2025-05-19 04:05:52,@mombasa4349,3.963426283981206e+18,Safricom's innovations iko top-notch. excellent servce simu tena mbaya! 👍,positive
2023-04-08 19:26:38,@tech2385,6.292835143228406e+18,Safaricom's innovations iko top-notch. Excellent service kupenda! 👏,positive
2024-02-01 18:20:34,@user2146,9.83113791867868e+18,Positive vibes for @Safaricom_Care's handling of support. Sawa sana! 😍,positive
2025-01-22 14:42:24,@nairobi4947,6.789344306036568e+18,Info on customer service costs iko shida mbaya 📱,neutral
2025-03-18 02:16:22,@user8949,5.216512178436615e+18,Anyone using the new bundels feature shida afford bana? 💭,neutral
2025-11-08 23:15:02,@customer3129,2.431650178770048e+18,I like Bonga Points ya Safaricom omoka tena ghali 🤩,positive
2023-12-12 06:47:15,@nairobi4979,8.850405320104698e+18,Impressed na billing improvements by safricom. keep it up bana! 😁,positive
2025-02-07 10:16:15,@mombasa6234,6.502424232468048e+18,support from Safaricom is amazing! Very satisfied fair ghali pesa. 👍,positive
2023-04-11 10:59:06,@mombasa1793,6.25308433891668e+18,Safaricom bundles ziko bei mbaya bana,negative
2023-05-28 20:57:04,@kenyan6745,8.030598467902792e+18,Safaricom's bundles is overpriced na underdelivers dem haraka pesa. 🫤,negative
2024-02-26 09:49:46,@user4263,4.2924477661019884e+18,Discussing network quality na @Safaricom_Care. Msee?,neutral
2023-12-17 19:02:23,@customer4443,4.3512118705800284e+18,Kuna update juu ya bei ya innovations? 💭,neutral
2025-01-12 07:52:40,@nairobi8305,9.311533814492385e+18,Bei kubwa sana hii promotions 😡,negative
2024-07-03 11:16:04,@nairobi8462,5.329636558081428e+18,COMPLAINING JUU YA POOR APP USABILITY SERVCE FROM SAFRICOM. SHIDA TENA! 🫤,negative
2023-02-18 05:00:34,@nairobi9628,5.213801288922806e+18,How does Safaricom's M-Pesa work sana? 🤔,neutral
2023-06-25 11:42:03,@tech6063,7.291010109131195e+18,Good service today na safaricom 😁,positive
2025-12-01 20:08:45,@customer5702,9.848590948400701e+18,Thumbs up kwa bundles yao poa 😂,positive
2023-09-09 14:42:03,@user1940,7.367513847230045e+18,Bei high lakini service slow 🙄,negative
2025-04-13 00:54:32,@tech5435,3.0644344067784545e+18,INQUIRING ABOUT APP USABILITY SERVICES AT @SAFARICOMPLC OMOKA MSEE IKO. 💭,neutral
2024-08-13 18:06:34,@kenyan1395,8.843676365939014e+18,Disappointed na innovations from @SafaricomPLC. Inahitaji improvement pesa iko sawa. 😡,negative
2025-10-17 17:07:41,@nairobi4657,7.255198227422617e+18,Expensive sana hii data mtandao msee simu 🙄,negative
2024-08-22 15:53:53,@kenyan1221,4.548546200578799e+18,Safaricom ni poa tu omoka omoka worth 😂,positive
2025-07-23 17:10:56,@tech3100,1.5659773421863741e+18,Safricom bundels ziko bei mbaya bana 😤,negative
2025-03-02 12:42:58,@user4484,5.681150311544872e+18,Safaricom network quality update: what's new bana? 💭,neutral
2024-12-21 11:22:14,@customer4697,8.838112473617562e+18,NETWORK INAFANYA VIZURI LEO BANA 😊,positive
2024-07-06 08:10:46,@nairobi5949,7.811984542977655e+18,Safaricom mtandao inatosha vizuri sawa haraka shida,positive
2023-12-10 17:54:49,@kenyan3485,1.8279270694950584e+18,Nakupenda hii promotions from Safaricom 👏,positive
2024-01-06 14:04:46,@user5520,3.1189611723636183e+18,Looking for details on m-pesa from safaricom tena haraka bana. 💭,neutral
2025-07-14 16:20:30,@nairobi9635,2.779137868035635e+18,"Je, network quality inafanya aje siku hizi msee pesa afford? 📱",neutral
2025-10-01 01:00:26,@mombasa5621,4.2290177869873884e+18,Just saw ad juu ya Safaricom network quality. ℹ️,neutral
2024-08-16 09:55:22,@tech2394,7.861039206568452e+18,BEI YA BUNDLES NI KIASI GANI? 💭,neutral
2025-05-15 00:17:48,@mombasa6422,5.658880297581758e+18,PROMOTIONS PROBLEMS NA SAFARICOM. ANNOYING SANA BANA! 😡,negative
2023-09-13 10:13:15,@mombasa6517,8.331665834175668e+18,BONGA POINTS PROBLEMS NA SAFARICOM. ANNOYING SANA BANA!,negative
2023-11-13 17:39:45,@user5883,2.2783334549217702e+18,Solid customer servce from Safricom mtandao ghali sawa,positive
2024-10-03 03:58:49,@tech9749,8.322644448329208e+18,How does safaricom's customer service work fair poa shida? 🤔,neutral
2024-11-23 21:15:03,@tech2575,9.558707491070134e+18,Sawa na Safaricom bana,positive
2023-12-22 17:14:58,@nairobi7540,1.8943427072381699e+18,internet speed problems na Safricom. Annoying sana bana! 😡,negative
2024-08-14 11:02:05,@customer7739,7.289248276545809e+18,support inagonga mfuko mbaya 😥,negative
2024-01-16 05:18:03,@nairobi1077,3.308370098178676e+18,Safaricom network quality facts na figures. ℹ️,neutral
2025-11-03 09:58:23,@tech8511,2.806584300968645e+18,App yao inafurahisha poa ❤️,positive
2023-02-13 07:25:51,@tech4058,2.2560196570520256e+18,Overpriced msee na Safricom,negative
2023-07-09 04:10:15,@tech5147,6.388030839424419e+18,Disappointed na internet speed from @SafaricomPLC. Inahitaji improvement omoka kupenda kupenda. 💀,negative
2023-10-13 04:19:55,@nairobi8214,5.77655109050543e+18,I like coverage ya Safaricom iko 👍,positive
2024-05-20 04:15:52,@user9656,8.670666373899944e+18,Safaricom's billing haiko reliable. Frustrating sana!,negative
2023-11-24 05:58:40,@user6008,1.5888114029731686e+18,"Je, M-Pesa inafanya aje siku hizi sawa sana tena?",neutral
2024-02-12 13:19:01,@mombasa2681,8.670928521743772e+18,Question about Bonga Points activation 😐,neutral
2024-02-26 19:15:07,@customer6816,9.794375138368844e+18,Safaricom's bundles haiko reliable. Frustrating sana!,negative
2025-05-15 14:55:23,@nairobi2089,6.077683599664148e+18,Siwezi afford bundles tena sana sana omoka,negative
2024-08-23 10:30:12,@tech2877,3.29069466315485e+18,What do people think about Safaricom M-Pesa simu mtandao simu? 🤔,neutral
2025-12-26 12:25:43,@kenyan4479,2.59573031407885e+18,NEUTRAL OPINION JUU YA SAFARICOM'S APP USABILITY. 💭,neutral
